time,max_temp,min_temp,daylight_duration,sunshine_duration,precipitation_sum,wind_speed_10m_max,mean_temp,cloud_cover_mean,relative_humidity_2m_mean,pressure_msl_mean
12/11/2020,8.1,5.4,33982.55,4227,0.2,9.7,6.2,93,92,1027.6
13/11/2020,8.5,3.5,33821.69,9179.77,0,5.9,6.4,89,91,1026.9
14/11/2020,9.4,5.7,33662.55,0,0,8.6,7.3,99,89,1027
15/11/2020,9.4,6.4,33505.33,4791.47,0,13.6,7.6,96,88,1024.9
16/11/2020,8,5.1,33350.25,1213.5,0.6,13.7,6.3,95,90,1020.6
17/11/2020,12.4,4.4,33197.49,23439.11,0,9.8,7.8,63,87,1027.3
18/11/2020,11.8,3,33047.3,28879.85,0,13.4,6.9,39,91,1031.8
19/11/2020,8.9,5.6,32899.87,8571.43,1.3,13.8,7.3,97,91,1026.5
20/11/2020,8.9,1.2,32755.43,10517.9,1.8,22.1,6.1,71,76,1025.8
21/11/2020,6.4,-2.7,32614.21,28395.21,0,11.3,1.1,0,72,1035.2
22/11/2020,4,-3.8,32476.44,27535.33,0,12.1,-0.4,32,88,1033.8
23/11/2020,3.5,-1.8,32342.34,5855.46,0.1,11.1,1.2,88,93,1029.7
24/11/2020,5.3,-2.7,32212.17,20169.55,0,12.2,0.9,43,93,1031.8
25/11/2020,3,0.5,32086.15,368.76,0,10.6,1.4,94,92,1029.2
26/11/2020,2.9,0.9,31964.54,57.58,0,7.7,2.1,94,90,1027.1
27/11/2020,3.3,1.2,31847.58,10655.93,0,6.8,2.2,97,87,1025
28/11/2020,3,-0.6,31735.53,0,0,9.5,1.5,92,88,1022.6
29/11/2020,4.8,-2.2,31628.41,26001.78,0,12.2,0.8,38,87,1022.1
30/11/2020,2.8,-2.2,31525.01,26388.83,0,10,-0.2,28,88,1026.8
01/12/2020,2.2,-2.9,31425.18,15729.09,0,8.5,-0.3,69,88,1024.6
02/12/2020,1.7,-3.9,31329.04,24816.36,0,11.7,-2.3,73,85,1022.8
03/12/2020,1.9,-2,31236.74,0,4.2,17.2,0.3,97,80,1014.1
04/12/2020,5.2,1,31148.41,4961.75,0.2,15,3.3,85,90,1008.4
05/12/2020,10.8,3.8,31064.19,25520.87,0,13.7,6.7,67,88,1011.4
06/12/2020,11.2,5.7,30984.22,25615.55,0,22.2,8.3,38,81,1011.5
07/12/2020,7.4,4.2,30908.63,55.91,9.2,20.3,6.2,93,86,1010
08/12/2020,5.2,3,30837.56,273.4,0,18.2,4.1,93,90,1013.1
09/12/2020,6.4,1.5,30771.14,20761.85,0.7,17.7,4.1,83,84,1011.1
10/12/2020,5.2,2.5,30709.52,0,6.6,15.8,3.5,100,92,1007
11/12/2020,4,1.9,30652.82,7483.67,0,13.8,2.7,99,92,1009.3
12/12/2020,4.4,2.2,30601.17,109.42,0,13.5,3.1,100,93,1006
13/12/2020,5.9,0.7,30554.71,24150.06,0,14,3.4,70,88,1011.5
14/12/2020,5.2,-0.9,30513.56,2252,0,7.2,2,80,91,1020.1
15/12/2020,3.2,1.6,30477.85,218.12,0,13.6,2.3,98,91,1024.2
16/12/2020,4,2.5,30447.71,0,0,8.7,3.2,99,92,1024.7
17/12/2020,4.3,2.2,30423.24,116.61,1.4,3.4,3.2,98,95,1027.1
18/12/2020,4.9,1.6,30404.58,15197.79,0,6.1,2.9,84,93,1030.1
19/12/2020,4.5,2,30391.79,2898.84,0,8.2,3,95,91,1029.8
20/12/2020,4.3,2.5,30384.68,489.66,0,12,3.3,97,89,1029.3
21/12/2020,4.1,2.2,30383.17,0,0,9.7,3.2,94,88,1029.3
22/12/2020,4.7,3,30387.2,0,1.7,10.5,3.7,98,93,1024.1
23/12/2020,10.1,4.4,30396.72,18954.34,0,13.2,6.7,89,93,1019
24/12/2020,9.4,5.2,30411.65,3319.27,2.6,13,7,99,92,1011.7
25/12/2020,6.4,3.6,30431.95,17669.51,0.8,15,5.2,97,86,1012.1
26/12/2020,4,-2.7,30457.54,25385.87,0.1,17.6,1.2,43,76,1021.2
27/12/2020,1.6,-4.1,30488.35,10288.38,1,13.8,-1.4,63,87,1015.7
28/12/2020,7.2,0.2,30524.31,3501.96,5.3,27.9,2.9,99,89,997.6
29/12/2020,9.3,4.1,30565.35,21805.09,6.4,28.6,6.7,75,81,998.4
30/12/2020,7.8,2.8,30611.38,3811.12,3.5,9.2,5.3,99,93,1005.2
31/12/2020,6.2,3.2,30662.34,0,0.9,11.9,4.7,100,94,1008
01/01/2021,5.6,-2.5,30718.12,18426.15,0.1,15.5,1.9,59,90,1012.2
02/01/2021,6,-0.6,30778.66,24676.41,0,13.4,2.7,97,87,1016.3
03/01/2021,7,1.8,30843.86,11916.87,0.4,14.3,4.5,90,86,1014
04/01/2021,6.7,2.9,30913.62,8109.08,1.2,13.7,4.7,93,94,1013.2
05/01/2021,6.1,1.2,30987.88,5316.32,1.2,19.3,4.5,91,91,1010.5
06/01/2021,5.2,1,31066.53,7766.54,2.4,15.2,3.2,85,93,1011.9
07/01/2021,4.2,-1.1,31149.49,26349.31,0.4,16.2,1.6,63,87,1014.6
08/01/2021,1.9,-3,31236.81,0,0.5,8.6,-0.2,73,93,1016.4
09/01/2021,3.5,-3.7,31329.48,26943.25,0.1,10.6,-1,21,88,1021
10/01/2021,0.7,-4,31427.5,6059.44,0,11.2,-1.8,89,89,1024
11/01/2021,2.7,-5.4,31530.63,27172.91,0,14.9,-1.6,36,76,1021.5
12/01/2021,2,-5.6,31638.64,24915.97,0.6,15.1,-2.2,40,87,1016.2
13/01/2021,3.7,-1,31751.31,27424.06,0.9,31.1,0.6,32,74,1011.4
14/01/2021,1.8,-2.1,31868.4,19274.28,1.7,28.3,-0.4,42,75,1009.5
15/01/2021,1.1,-5.1,31989.69,27694.45,0,22.9,-1.8,10,70,1017.3
16/01/2021,0.2,-5.7,32114.97,26274.1,0.3,19.5,-3.3,63,70,1020.2
17/01/2021,-0.1,-7.3,32244,23987.48,0.5,16.6,-3.6,62,66,1018.1
18/01/2021,-1.8,-8.1,32376.59,28125.91,0,14.8,-5.3,44,66,1023.2
19/01/2021,4.2,-4.3,32512.5,9309.99,0.8,12.9,0.2,98,80,1020.9
20/01/2021,8.2,-0.3,32651.54,28317.97,0.1,18.9,3,68,81,1016.4
21/01/2021,12.1,3.7,32793.48,28415.31,0,24.2,7.5,49,71,1012.5
22/01/2021,10.8,5.2,32938.15,14966.53,0.3,22.4,7.3,66,81,1006.7
23/01/2021,10.9,4.1,33085.32,8994.95,1.4,20.1,7.6,96,83,999.9
24/01/2021,6.9,2,33234.82,25110.1,0.3,17.9,3.9,82,86,998.6
25/01/2021,4.9,-1.3,33386.44,21663.76,3.5,26,1.7,64,74,1001.1
26/01/2021,3.7,-1.8,33540,28800,0.1,23.3,0,64,75,1011.4
27/01/2021,3.1,-3.1,33695.32,27346.09,0,23.8,-0.4,27,78,1014.8
28/01/2021,4.7,-4.3,33852.46,16811.77,2.7,13.8,-0.3,64,79,1010.5
29/01/2021,5.4,-0.6,34013.07,473.76,5.2,16.7,2.2,89,94,1001
30/01/2021,10.8,1.6,34177.22,26854.21,0.2,20.4,6.1,60,78,999.2
31/01/2021,2.5,-3.7,34344.68,20261.73,1.4,16.5,0.1,93,69,1004.9
01/02/2021,3.8,-4.9,34515.21,29801.76,0,12.1,-1.4,27,67,1003.7
02/02/2021,4.3,-2.8,34688.57,16835.54,0,12.8,0.5,94,91,1011.9
03/02/2021,9.6,-0.1,34864.52,15119.78,3.6,21.1,4.9,90,91,1010.9
04/02/2021,12.2,2.8,35042.86,30637.13,1.4,32.1,8.1,57,77,1013.1
05/02/2021,9.4,1.9,35223.34,18800.39,0,11.4,5.8,94,81,1017.2
06/02/2021,5.8,2,35405.75,0,1.7,16.1,4.3,100,92,1013.8
07/02/2021,3.5,1.1,35589.9,0,4.2,14.9,2.1,100,92,1005.7
08/02/2021,6.9,-1.4,35775.56,2298.23,4.5,18.2,3.6,82,89,996.1
09/02/2021,2.3,-1.8,35962.55,0,13.4,12.9,0.7,85,92,1003
10/02/2021,3.2,-0.4,36150.66,0,7.4,19.1,1.5,92,95,1004.6
11/02/2021,1.5,-7.2,36339.7,25023.03,6.7,33.6,-3.8,77,66,1014.3
12/02/2021,-3,-8.9,36529.49,32694.71,0,22.5,-6.5,0,48,1029.4
13/02/2021,-1.2,-8.7,36719.84,32898.95,0,16.4,-5.5,6,56,1034.4
14/02/2021,2,-5.4,36910.57,33103.2,0,20.1,-2.7,11,59,1036.7
15/02/2021,3,-6.3,37101.51,33307.28,0,19.9,-2.6,13,52,1035.4
16/02/2021,0.9,-5.6,37292.48,8370.52,0.1,11.2,-1.8,95,61,1028.1
17/02/2021,5.7,-1.1,37483.58,14596.19,0.4,20.1,1.6,63,69,1019.3
18/02/2021,10.8,-0.3,37676.49,33919.43,0,19.9,4.7,8,80,1021.4
19/02/2021,7.4,-0.3,37871.38,16313.33,1.6,9.1,3.1,98,90,1023.5
20/02/2021,5.3,-0.3,38068.05,22734.31,0.5,10,2.2,91,93,1027.3
21/02/2021,8.7,0.8,38266.35,28960.17,0,13.7,4,63,87,1029.6
22/02/2021,12.3,-0.9,38466.09,34488.8,0,12.6,4.9,16,86,1028.9
23/02/2021,11.4,-0.1,38667.1,34966.05,0,11.5,4.8,1,88,1033.6
24/02/2021,17,0.1,38869.22,35178.44,0,10,7.7,4,80,1036.3
25/02/2021,16.1,2.2,39072.27,35391.42,0,11.9,8.4,17,83,1033.3
26/02/2021,17.6,5.2,39276.11,35604.82,0,11.7,9.6,3,80,1026.9
27/02/2021,11.4,3.2,39480.57,28511.7,0,23,7.5,46,67,1029.2
28/02/2021,10.2,0.2,39685.49,35807.01,0,14,4.8,18,72,1033.9
01/03/2021,11.7,0.8,39890.72,35901.82,0,14.8,5.2,18,72,1033.1
02/03/2021,12.9,-1.6,40096.12,35996.12,0,11.8,5.3,0,77,1035.4
03/03/2021,14.3,0.3,40301.53,36101.61,0,11,6.1,2,70,1030.4
04/03/2021,14.4,0.6,40506.8,34066.3,0,13.7,7.1,88,70,1019
05/03/2021,9.2,1.6,40711.8,20017.2,3.5,25.5,5.9,87,75,1016.3
06/03/2021,6.4,-2.2,40916.36,29978.47,0,13.4,1.9,34,56,1031.1
07/03/2021,7.8,-3.5,41120.36,36596.36,0,15.3,0.7,1,60,1025.3
08/03/2021,8.5,-3.5,41323.66,36818.76,0,18.9,1.8,28,62,1018.3
09/03/2021,5.2,-3.8,41526.33,36809.76,0,9.4,0.5,40,65,1021.4
10/03/2021,6.7,-3,41729.92,36174.89,0,12.1,1.4,49,59,1020.1
11/03/2021,7.7,-4,41934.62,24941.89,0,20.2,2,69,55,1018.7
12/03/2021,12.9,2.5,42140.3,36000,1.2,27.4,7.3,70,68,1012.1
13/03/2021,13.4,1.1,42346.82,37770.36,0,24.1,7.6,53,72,1012.3
14/03/2021,9.6,6,42554.05,4099.68,2.8,18.5,7.3,99,72,1007
15/03/2021,10.8,2.9,42761.85,23832.73,1.4,22.7,6.2,90,59,1006.6
16/03/2021,9.9,0.9,42970.11,38525.95,0.1,26,5,45,65,1009.7
17/03/2021,9.4,1.2,43178.68,37016.05,0.1,22.1,4.8,88,66,1013.5
18/03/2021,6.6,0.9,43387.45,16316.07,0.9,12,3.4,99,65,1016.4
19/03/2021,6.4,-2.7,43596.29,37098.56,2.2,11.8,2.2,69,77,1016.7
20/03/2021,5.7,-2.5,43805.05,39306.53,1,15.1,0.7,41,73,1021.5
21/03/2021,5.2,-4.1,44013.62,38754.51,0.1,17.3,0.3,34,58,1018
22/03/2021,7.2,-1.5,44221.88,33223.05,0.8,19.3,2.5,37,64,1012.9
23/03/2021,9.2,-2,44429.69,31733.06,0,25.6,3.8,46,62,1020.1
24/03/2021,9,3.6,44636.91,19134.69,0.3,21.8,5.5,83,75,1021.7
25/03/2021,11.4,1,44843.43,39829.19,0,8.9,6.3,70,67,1022.4
26/03/2021,15.5,-0.9,45049.09,41490.7,0,10.5,6.9,38,70,1023.7
27/03/2021,17.5,1.5,45253.79,41694.24,0,23.1,9.8,31,64,1022.6
28/03/2021,12.6,3.5,45457.37,37202.13,0.2,22.7,8.7,72,54,1031
29/03/2021,16.6,2.7,45659.91,33643.57,0,11.3,9.8,83,64,1032.4
30/03/2021,15.2,7.9,45862.86,7351.15,0.7,8.2,11.7,87,73,1030.7
31/03/2021,20.5,7.9,46066.4,42145.11,0,9.4,13.8,15,68,1026
01/04/2021,23.5,8.3,46270.4,42228.18,0,14.9,15.5,69,63,1015.9
02/04/2021,17.5,6.8,46474.74,35111.12,0,24.8,13.1,50,57,1012.1
03/04/2021,11.7,4.2,46679.3,39001.94,0.2,22.7,7.9,45,56,1013.8
04/04/2021,10.4,1.5,46883.96,38047.19,0.9,17.1,6,25,55,1018.7
05/04/2021,14.2,-1.4,47088.61,42736.42,0,24.3,7.4,33,53,1010.1
06/04/2021,7.1,0.1,47293.09,7612.4,2,32.2,4,91,57,1006.1
07/04/2021,7.6,-2.2,47497.3,40327.85,0,22.9,2.8,31,60,1011.8
08/04/2021,8.2,-0.4,47701.1,31461.04,1.5,24.5,3.2,42,66,1022.5
09/04/2021,13.2,-2.2,47904.36,43609.01,0,20.2,5.9,31,61,1025.8
10/04/2021,16.8,2.9,48106.93,43710.81,0,13.3,9.7,47,59,1020.1
11/04/2021,15.3,4.2,48308.7,17407.64,0,20.4,10,67,63,1020
12/04/2021,20.5,5.6,48509.51,33171.39,2.5,23.5,12.5,70,66,1017.5
13/04/2021,10.4,2.1,48709.23,11769.89,19.6,21.6,5.1,96,84,1017.8
14/04/2021,8.5,2,48907.69,174.72,2.8,18.8,5,92,70,1019
15/04/2021,7.3,2.3,49104.77,16337.39,0.5,23.2,4.7,90,73,1020.4
16/04/2021,8.6,0.4,49300.3,21892.24,0,19.1,5.1,53,71,1020.3
17/04/2021,11.3,0.9,49494.12,24216.96,0,10.4,7.1,74,72,1018.6
18/04/2021,10.8,4.8,49686.3,3861.7,4.2,10.3,7.9,100,81,1017
19/04/2021,10.4,5.6,49878.22,13389.93,1.9,11.3,7.9,83,87,1015.5
20/04/2021,14.8,5.3,50070.04,45590.26,4,10.8,9.4,51,82,1013.3
21/04/2021,17.6,3.5,50261.64,45454.44,0,17.1,10.8,28,73,1015.1
22/04/2021,17.2,6.1,50452.88,44775.31,4,21,11.4,51,67,1016.7
23/04/2021,13.1,4.2,50643.63,45915.6,0,23.4,8.9,29,52,1023.2
24/04/2021,15.6,3.3,50833.73,46214.42,0,10.2,9.3,30,54,1023.8
25/04/2021,17.3,3.8,51023.06,44846.14,0.7,23.2,10.8,50,56,1018.5
26/04/2021,13.7,2,51211.45,32013.68,0,17.6,8.3,72,52,1018.9
27/04/2021,14.2,4.5,51398.76,46515.98,0,13.4,9.6,61,55,1013.8
28/04/2021,15.9,4.8,51584.83,45536.01,0,15.3,11.3,52,52,1011.8
29/04/2021,19.6,10.9,51769.5,31440.93,5.2,21.2,14.7,77,80,1009.1
30/04/2021,20.5,11.4,51952.61,40166.71,1.5,16.9,15.3,75,73,1010.5
01/05/2021,23.1,10.9,52133.99,44618.23,1.1,10.9,17.4,69,72,1009.1
02/05/2021,20,10.6,52313.46,41763.84,4.2,30.1,14.7,57,70,1007.4
03/05/2021,14.6,6.9,52490.86,43974.79,0,24,10.8,60,57,1019.4
04/05/2021,19,4.2,52666,45995.46,0,21.4,12.6,25,59,1015.5
05/05/2021,21.6,8.1,52838.69,43288.99,2.8,32.6,13.7,67,63,1006.5
06/05/2021,14.1,8.1,53008.74,32496.54,0,19.8,10.8,85,56,1013.9
07/05/2021,14.4,8.1,53175.96,371.33,4.4,21.6,11,85,78,1010.7
08/05/2021,14.6,4.9,53340.35,48452.95,0,20,10.2,3,58,1021.3
09/05/2021,20,3.8,53503.21,48620,0,19,12.7,14,55,1021.7
10/05/2021,24.8,7.8,53664.65,47814.05,0,17,16.7,36,56,1017.1
11/05/2021,27.5,11.4,53824.55,48703.58,0,18.8,19.8,7,56,1012.4
12/05/2021,23.5,13.1,53982.75,35307.71,0.5,20.2,17.7,55,64,1005.9
13/05/2021,14.6,12.1,54139.1,908,7.6,16.2,13.4,99,87,1003.1
14/05/2021,15.5,9.6,54293.43,30610,0.2,24.8,12.9,90,72,1007.5
15/05/2021,19.8,7.8,54445.57,37121.59,0.6,12.2,14.2,66,73,1010
16/05/2021,18.1,10,54595.38,27803.71,3.2,16.3,13.5,58,81,1007.5
17/05/2021,14.4,10.1,54742.66,611.6,18.7,23.9,12.4,89,87,1004.4
18/05/2021,17.4,10.9,54887.27,42268.12,0.7,34,13.9,66,66,1009.3
19/05/2021,16.7,8.7,55029,20658.38,12.9,11.2,12.6,87,80,1011.2
20/05/2021,16.9,10.4,55167.7,11879.6,16.5,26.6,12.6,78,75,1013.7
21/05/2021,19.9,7.5,55303.16,38021.8,0,19.9,14.9,64,64,1016.1
22/05/2021,18,10.9,55435.21,17912.32,3.2,27.3,13.8,89,70,1013.1
23/05/2021,14.9,8.6,55563.66,7200,15.9,21.4,11.7,81,88,1016.4
24/05/2021,17.1,6.2,55688.31,26454.82,2,14.8,12.9,82,81,1021.4
25/05/2021,18.3,10.6,55808.97,34577,3.3,22.9,14.1,78,73,1016.4
26/05/2021,19,6.2,55925.43,51216.6,0,13.4,13.7,1,64,1020
27/05/2021,20.8,8.6,56037.52,49427.55,0,20.3,15.8,51,62,1016.1
28/05/2021,19.8,11.6,56145.17,50094.62,0,21.6,15.5,29,59,1017.2
29/05/2021,18.2,11,56249.28,43137.89,0.1,20.5,14.5,44,63,1018.2
30/05/2021,16.6,8.6,56349.94,50225.23,0.5,13.8,13.1,56,70,1019.6
31/05/2021,19.1,9.5,56447.05,48604.05,1.2,18.8,13.8,65,72,1018.5
01/06/2021,19,8.7,56540.49,51324.43,0.1,13.4,14.4,33,60,1017.8
02/06/2021,20.7,9.4,56630.17,35078.43,0,8.4,15.8,63,60,1021
03/06/2021,23,10.1,56715.96,50307.29,0,9.8,17.4,52,58,1024
04/06/2021,24.8,10.6,56797.77,51877.7,0,7.8,19.3,29,58,1023.9
05/06/2021,26.4,14.4,56875.46,50118.24,2.1,15.4,21.3,34,55,1019.3
06/06/2021,23.8,15.1,56948.96,51432.54,2.8,10.4,19.5,35,74,1017.6
07/06/2021,25,15.8,57018.14,51128.24,0.2,8.9,20.8,38,65,1017.8
08/06/2021,27.6,16.6,57082.9,50974.78,0,7.6,22.5,29,54,1017
09/06/2021,27.2,15.9,57143.13,51904.71,0,9.9,22.4,31,54,1015.9
10/06/2021,25.6,16.9,57198.72,46436.16,0.1,12.1,21.5,64,58,1016.3
11/06/2021,25.4,14.4,57249.58,51911.55,0.1,9.5,20.6,41,59,1015.5
12/06/2021,27.4,16.1,57295.61,45899.52,0.6,20.1,22.1,56,62,1014.7
13/06/2021,21.2,13.5,57336.7,47698.93,0.1,27.4,18.2,41,54,1017.6
14/06/2021,22.5,10.6,57372.75,45824.12,0,18,17.3,36,52,1019.8
15/06/2021,26.1,11.4,57403.69,52233.48,0,9.7,20,45,55,1017.7
16/06/2021,28.2,15.4,57429.41,50400,0,12.7,22.6,35,53,1016.6
17/06/2021,28.5,16.8,57449.84,52077.12,0,13.4,23.5,22,54,1018
18/06/2021,29.5,17.5,57465.14,51919.53,0,12,24.5,37,55,1017.5
19/06/2021,30.5,19.4,57475.35,52232,0.1,12.6,25.3,18,57,1014.8
20/06/2021,29.6,18.8,57480.49,51760.46,0,11.6,24.9,23,62,1012.4
21/06/2021,31,20.6,57480.62,52070.5,0.3,14.6,26.4,55,58,1008.3
22/06/2021,32.5,20.2,57475.77,50979.95,0,14.7,26.8,33,60,1008.7
23/06/2021,34,21.4,57465.97,51599.02,0.1,11.7,28.4,12,61,1013.5
24/06/2021,36.7,20.6,57451.28,43274.81,0,20.4,28.3,43,56,1014.2
25/06/2021,31.1,22.3,57431.72,49198.89,0.2,18.8,26.5,27,55,1013
26/06/2021,29,19.6,57407.36,51134.51,0,18.2,24.3,19,55,1014.8
27/06/2021,28.5,18.7,57378.25,50832.39,0.4,7.9,23.8,40,58,1016.1
28/06/2021,31.1,18,57344.45,49556.68,0,10.7,25.7,60,56,1015.6
29/06/2021,34,19.1,57306.01,51725.14,0,17.4,27.8,40,49,1010.9
30/06/2021,29.8,20.7,57262.98,51865.12,0,17.1,25.6,26,51,1009
01/07/2021,26.7,17.2,57215.44,51565.38,1.1,23.8,22,37,54,1011.5
02/07/2021,24.6,16.6,57163.44,39773.73,3.3,21.7,20.2,72,62,1013.3
03/07/2021,26.1,16.4,57107.05,50414.59,0.1,20.5,21.7,39,57,1013.3
04/07/2021,28.2,16.5,57046.33,51824.34,0,15.1,22.9,39,52,1011.1
05/07/2021,28.5,17.9,56981.38,46989.88,0.1,12.9,23.8,50,54,1010.5
06/07/2021,31.8,19,56912.23,51389.33,0,9.3,26.2,13,49,1013
07/07/2021,33.6,18.4,56838.86,51650.55,0,10.6,27.6,4,49,1014.8
08/07/2021,35.3,22,56760.57,51505.2,0,15.6,29.8,26,45,1017.2
09/07/2021,33.1,22.6,56677.39,46273.29,2.3,18.4,26.7,52,61,1015.5
10/07/2021,30,18.8,56589.48,51097.29,0,27.3,24.4,25,48,1016.4
11/07/2021,29.5,20.4,56497.02,32400,15.6,14.1,23.4,67,74,1014.2
12/07/2021,28.5,19.2,56400.16,50400,2.3,11.8,23.7,27,75,1013.2
13/07/2021,33.4,19.1,56299.1,51075.49,0.2,18.8,27.6,28,60,1010.2
14/07/2021,33.9,22.7,56194.01,45549.09,2.8,20.3,27.6,67,55,1009.6
15/07/2021,30.1,20.5,56085.04,50602.41,0.4,12,25.2,20,61,1011.7
16/07/2021,30.4,18.7,55972.37,45046.13,0,13,25.3,66,58,1012
17/07/2021,26.7,20.4,55856.18,21967.03,26.8,20.2,22.9,83,83,1011.3
18/07/2021,28.7,20.9,55736.62,50400,0.3,19,25,56,74,1009.9
19/07/2021,24.5,20.1,55613.86,27138.07,18.7,17.3,22.2,93,80,1011.5
20/07/2021,26.2,17.8,55488.05,50297.83,0.3,21.8,21.9,31,68,1013.5
21/07/2021,24.9,14.8,55359.37,48328.73,0.3,13.6,20.5,27,64,1018.6
22/07/2021,26.1,15.6,55227.96,49198.87,0,12.7,21.5,31,60,1019.2
23/07/2021,26.5,16.1,55094,50158.52,0.1,9.3,21.9,38,64,1016.5
24/07/2021,29,15.7,54957.6,50180.79,0,13,23.1,19,60,1014.4
25/07/2021,31,18.1,54818.95,36000,0.8,19,24.2,72,63,1012.4
26/07/2021,30.5,19.8,54678.16,49937.07,0.3,13.4,25.6,45,67,1012.7
27/07/2021,31,21.8,54535.21,46800,0,17.1,26.2,61,62,1014.8
28/07/2021,34,20.5,54388.9,49801.44,0.1,19.3,27.1,19,60,1012.2
29/07/2021,29.3,20,54239.16,49730.2,0,24.5,24.3,13,58,1013.2
30/07/2021,31.6,17.8,54086.21,49656.79,0,11.4,25.6,32,57,1011.3
31/07/2021,28.6,21,53930.24,42381.32,3.8,17.3,24.4,60,65,1009.4
01/08/2021,31.7,18.6,53771.44,41756.29,0.2,23.2,24.5,50,66,1006.9
02/08/2021,25,16.2,53610.01,47931.86,0.2,19.7,20.4,42,63,1012.5
03/08/2021,25.5,15.3,53446.14,48592.27,0.5,9,20.8,59,67,1015.4
04/08/2021,26,17.8,53280.01,37790.52,0.8,10,22,84,72,1013.5
05/08/2021,23.5,17.2,53111.8,21926.02,9.3,22,20.1,89,80,1005.4
06/08/2021,23.5,15.4,52941.68,47912.54,0,23.8,19.3,30,69,1006.7
07/08/2021,28.6,15.5,52769.82,48719.26,0,19.1,22.6,28,63,1010.4
08/08/2021,28.9,19,52596.4,45562.98,1,14.2,23.7,57,63,1012.8
09/08/2021,28.2,17.9,52421.57,48223.93,5,18.2,22.9,36,67,1018.2
10/08/2021,29.7,17.6,52245.49,47983.51,0,10.5,24.2,15,59,1018.1
11/08/2021,29.5,18,52068.32,46850.96,0,18,24.3,25,58,1017.2
12/08/2021,29.4,17.2,51890.21,46941.96,0,10.2,23.7,35,56,1021
13/08/2021,30.8,19.3,51711.3,46918.07,0.2,13.3,24.6,52,53,1022.3
14/08/2021,32.3,19,51531.75,46605.23,0,11.5,25.7,24,59,1020
15/08/2021,33,21.4,51351.67,39314.35,0.5,11.1,27.1,42,61,1014.9
16/08/2021,31.8,19.2,51171.03,42799.42,0,13.6,26.6,43,59,1010.1
17/08/2021,21.1,13.9,50988.46,35517,1.8,30.7,18.1,60,69,1013.7
18/08/2021,20.9,13.2,50803.87,32687.83,0,19.1,17,51,65,1016.7
19/08/2021,23.8,12.9,50617.41,45455.09,0,12.5,19,34,68,1016.3
20/08/2021,24.5,15.4,50429.24,37932.62,0,12,20.5,46,68,1016.9
21/08/2021,26.4,16.5,50239.52,45434.09,0.1,7.6,21.6,26,68,1018.5
22/08/2021,28.1,16.6,50048.41,41517.51,0,9,22.3,64,67,1017.5
23/08/2021,21.5,16.9,49856.04,13616.35,2.6,17.1,19.5,96,82,1016.1
24/08/2021,22.8,15.1,49662.58,45452.95,0.3,16,19,32,72,1016.5
25/08/2021,21.1,13.2,49468.16,32400,1.9,13.4,16.9,74,65,1017.2
26/08/2021,22,10.9,49272.92,28141.68,1.7,13.4,16.2,61,71,1011.4
27/08/2021,19.2,11.4,49076.99,42819.05,3.1,15.7,15.2,50,77,1012.3
28/08/2021,20.1,9.8,48880.52,29564.58,0.6,8.9,15.1,76,77,1014.8
29/08/2021,21.2,13.1,48683.62,37005.68,4.3,16.5,16.3,69,78,1011.2
30/08/2021,20.8,12.2,48486.44,43963.66,1.8,16.8,16.1,65,74,1012.1
31/08/2021,20.9,11.9,48289.09,43602.17,0.3,25.1,16.6,69,74,1014.5
01/09/2021,19.9,14.6,48091.69,39567.73,0.4,28.9,17,45,69,1018.3
02/09/2021,22,12.3,47894.37,42351.07,0,16.2,17.1,38,66,1022.9
03/09/2021,22.9,12.6,47697.25,41698.87,0,10.8,18.1,34,63,1021
04/09/2021,24.5,10.9,47500.45,43318.77,0,7.6,18.3,25,65,1017.3
05/09/2021,23.7,13.3,47303.87,42972.63,0,14.9,18.2,12,60,1021.3
06/09/2021,22.7,10.6,47106.18,42741.73,0,10.7,16.7,15,56,1025
07/09/2021,24,10.6,46907.24,41225.34,0,7.2,17.5,44,68,1024.7
08/09/2021,24.8,13.2,46707.17,42018.88,0,8.9,18.1,20,61,1023.9
09/09/2021,25.1,10.8,46506.1,42260.73,0,11.7,17.8,13,57,1020.5
10/09/2021,25.9,10.4,46304.17,42046.18,0,11.2,18.6,1,58,1018.6
11/09/2021,26.8,12.2,46101.49,41839.32,0,9.4,19.5,2,57,1017.4
12/09/2021,27.4,12.9,45898.2,41712.38,0,10.3,20.1,5,55,1016.1
13/09/2021,26.3,13.2,45694.41,40928.8,0,9.7,20.1,28,66,1016
14/09/2021,27,14.4,45490.24,40651.38,0,8,20.7,47,68,1017.4
15/09/2021,28.9,16.5,45285.81,39640.71,0,15.8,22,47,60,1016
16/09/2021,27.5,17.4,45081.25,39581.43,0.6,15.6,21.9,78,64,1012.9
17/09/2021,20.4,15.2,44876.66,11476.81,9.7,24.7,18.6,78,78,1010.1
18/09/2021,20.1,12.4,44672.17,39600,1.9,20.6,15.6,20,74,1013.2
19/09/2021,19.3,10.7,44467.89,40058.06,0,18,14.7,10,69,1013.2
20/09/2021,16.3,9.6,44263.92,20263.36,0.2,16.4,12.6,71,68,1016.9
21/09/2021,15.4,7.2,44060.41,30231.74,0,11.3,11.9,69,66,1024.6
22/09/2021,15.7,8.1,43857.44,16989.56,3.8,19.9,11.6,68,73,1022.5
23/09/2021,18,7.1,43655.14,29991.79,0,16.1,12.9,65,69,1020.9
