latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
47.486816,19.06404,113.0,3600,Europe/Berlin,GMT+1

time,temperature_2m_max (°C),temperature_2m_min (°C),wind_speed_10m_max (km/h),precipitation_sum (mm),sunshine_duration (s),daylight_duration (s),weather_code (wmo code),cloud_cover_mean (%),relative_humidity_2m_mean (%),temperature_2m_mean (°C),pressure_msl_mean (hPa)
2025-07-08,22.0,15.7,19.3,14.90,22856.95,56758.12,63,75,84,18.3,1005.0
2025-07-09,18.5,14.2,28.7,4.20,13358.48,56674.16,61,88,78,16.1,1009.2
2025-07-10,22.0,15.1,21.3,0.40,49668.15,56585.59,51,64,66,18.3,1013.6
2025-07-11,24.4,14.4,10.5,0.20,47998.98,56492.57,51,63,63,19.5,1014.0
2025-07-12,27.1,13.4,12.3,0.00,50594.11,56395.28,3,32,57,21.1,1014.1
2025-07-13,31.6,17.0,19.7,0.00,47668.86,56293.87,3,43,48,25.1,1014.2
2025-07-14,34.2,20.8,15.9,0.00,50949.29,56188.52,3,30,44,27.6,1014.0
2025-07-15,31.2,21.8,19.2,0.10,36710.59,56079.40,51,80,49,26.2,1013.8
2025-07-16,27.6,19.6,18.5,0.00,22790.60,55966.67,3,88,48,23.3,1012.5
2025-07-17,24.4,16.9,17.0,1.40,39600.00,55850.49,51,62,61,19.9,1011.4
2025-07-18,22.5,14.8,14.1,2.40,34951.87,55731.02,61,46,72,18.9,1012.8
2025-07-19,28.0,15.6,10.2,0.10,50657.35,55608.44,51,18,66,22.0,1011.4
2025-07-20,32.0,18.0,13.8,0.00,50408.61,55482.88,3,17,52,25.7,1008.1
2025-07-21,35.1,20.0,19.1,0.10,50264.36,55354.51,51,25,49,27.7,1005.7
2025-07-22,29.8,18.4,17.0,0.00,50300.21,55223.48,3,16,50,24.6,1010.4
2025-07-23,32.1,19.9,10.3,0.00,44272.36,55089.94,3,27,42,26.2,1012.7
2025-07-24,33.8,19.5,17.4,0.00,48506.48,54954.05,3,36,47,26.6,1011.0
2025-07-25,32.2,19.9,11.0,0.00,46800.00,54815.93,3,36,54,26.4,1012.1
2025-07-26,32.0,20.4,13.0,17.20,38277.72,54675.56,63,91,73,24.8,1010.3
2025-07-27,24.6,18.5,9.5,10.50,24957.14,54531.75,63,97,83,21.6,1005.9
2025-07-28,24.6,17.6,17.9,0.50,49800.45,54384.45,51,52,75,20.8,1004.9
2025-07-29,24.5,17.0,18.9,0.00,40936.35,54233.85,3,86,61,20.7,1009.5
2025-07-30,26.5,15.6,12.8,0.00,49654.92,54080.17,1,14,54,21.2,1014.5
2025-07-31,26.2,16.5,15.2,0.00,48141.45,53923.59,3,13,49,21.7,1015.0
2025-08-01,29.3,16.4,11.8,1.00,47769.65,53764.30,51,23,50,23.0,1013.2
2025-08-02,30.0,17.5,8.4,4.10,49421.85,53602.51,63,61,62,22.7,1011.4
2025-08-03,24.8,17.1,21.4,5.50,29420.27,53438.38,61,92,71,20.2,1014.1
2025-08-04,25.8,16.0,17.0,0.00,48732.28,53272.11,3,40,62,20.7,1017.2
2025-08-05,28.8,14.9,14.0,0.00,49173.18,53103.85,1,6,57,22.1,1018.4
2025-08-06,25.6,18.2,18.3,0.90,36370.86,52933.79,51,58,53,21.4,1020.4
2025-08-07,27.1,14.1,8.3,0.00,47530.45,52762.09,3,25,47,21.3,1022.1
2025-08-08,32.7,14.6,11.5,0.00,48745.88,52588.91,0,0,41,24.4,1020.7
2025-08-09,35.5,19.3,10.4,0.00,48499.79,52414.42,0,1,41,28.2,1020.4
2025-08-10,37.2,20.9,16.4,0.00,47842.43,52238.77,0,2,43,29.4,1019.4
2025-08-11,31.2,21.1,12.2,0.00,47876.33,52062.11,1,8,41,26.2,1021.8
2025-08-12,31.4,17.0,6.7,0.00,47770.86,51884.57,0,0,38,24.8,1021.0
2025-08-13,33.3,17.6,8.5,0.00,47538.96,51706.33,0,0,34,26.5,1019.1
2025-08-14,35.0,19.2,10.1,0.00,47194.80,51527.51,0,0,34,28.2,1018.3
2025-08-15,36.2,21.2,7.7,0.00,46753.79,51348.04,0,5,33,29.6,1018.0
2025-08-16,36.5,20.9,13.1,0.00,46048.65,51166.59,1,8,36,29.8,1013.6
2025-08-17,29.0,19.4,20.4,8.30,40591.94,50983.05,63,45,58,24.5,1012.2
2025-08-18,27.7,18.9,14.6,0.00,40906.21,50797.57,3,55,48,22.8,1015.7
2025-08-19,28.6,15.4,10.0,0.00,46017.39,50610.34,2,10,46,22.2,1015.2
2025-08-20,31.5,16.0,12.2,0.00,45750.89,50421.50,3,32,52,24.3,1008.9
2025-08-21,23.7,18.2,9.9,8.40,11948.37,50231.21,63,95,79,21.0,1006.4
2025-08-22,23.5,15.9,17.0,2.60,28923.87,50039.62,53,70,72,19.7,1007.7
2025-08-23,21.5,11.9,18.7,0.00,45206.05,49846.90,3,26,59,16.7,1014.3
2025-08-24,20.8,11.2,14.6,0.00,45448.52,49653.17,0,1,56,15.7,1018.8
2025-08-25,24.1,10.3,14.1,0.00,41738.88,49458.59,3,31,52,17.6,1018.4
2025-08-26,27.9,12.2,11.4,0.00,43346.97,49263.29,3,36,46,20.0,1015.2
2025-08-27,32.0,13.6,10.3,0.00,44545.50,49067.40,3,38,44,23.1,1014.5
2025-08-28,33.2,16.8,19.6,0.00,45143.29,48871.07,1,6,33,25.6,1012.1
2025-08-29,33.5,21.2,16.1,1.90,44874.72,48674.41,61,41,31,27.4,1007.4
2025-08-30,27.4,19.0,9.0,13.90,24356.21,48477.56,63,97,80,21.4,1008.1
2025-08-31,24.2,16.4,11.3,1.00,43209.92,48280.65,53,41,82,20.2,1009.5
2025-09-01,26.6,16.0,8.8,0.00,43586.60,48083.80,1,3,74,21.1,1011.5
2025-09-02,29.4,16.3,13.0,0.00,43696.88,47887.12,3,39,64,22.9,1010.8
2025-09-03,27.0,18.4,12.1,6.20,42653.82,47690.74,61,52,74,22.3,1013.5
2025-09-04,28.9,17.2,6.8,0.70,42588.98,47494.57,53,39,68,23.3,1015.5
2025-09-05,31.5,19.2,14.5,0.00,41945.50,47297.27,3,40,61,24.9,1016.0
2025-09-06,26.1,16.5,18.7,0.00,42637.73,47098.69,2,12,65,20.7,1019.9
2025-09-07,28.4,13.7,8.4,0.00,42609.87,46898.96,3,24,59,21.1,1019.5
2025-09-08,28.2,16.8,10.6,0.20,41638.64,46698.23,51,57,65,21.9,1015.7
2025-09-09,27.5,16.4,10.9,0.30,39356.88,46496.59,51,54,60,21.7,1013.6
2025-09-10,26.2,18.0,15.3,9.10,22012.87,46294.21,63,87,73,20.8,1012.7
2025-09-11,23.5,17.0,13.1,8.80,38052.45,46091.18,63,72,78,20.2,1011.4
2025-09-12,24.9,14.6,5.3,0.00,41426.15,45887.64,1,9,73,19.9,1018.4
2025-09-13,25.8,15.9,7.9,0.00,34907.80,45683.70,3,74,74,20.4,1020.2
2025-09-14,20.5,15.9,14.1,11.10,7159.07,45479.50,63,75,86,17.9,1016.1
2025-09-15,23.7,12.5,13.1,0.00,40580.64,45275.13,3,15,70,18.1,1019.2
2025-09-16,20.9,13.8,14.4,0.20,8732.82,45070.73,51,74,79,16.9,1018.2
2025-09-17,19.5,12.0,18.2,0.10,40406.37,44866.41,51,22,67,15.4,1021.5
2025-09-18,22.1,9.9,12.8,0.00,33300.00,44662.27,3,20,69,16.3,1025.1
2025-09-19,28.0,12.7,9.8,0.00,39967.31,44458.45,0,0,66,20.1,1026.3
2025-09-20,28.8,13.8,10.1,0.00,39867.84,44255.04,1,2,62,21.2,1024.6
2025-09-21,30.5,15.4,17.1,0.00,39780.05,44052.18,3,8,49,23.0,1018.3
2025-09-22,29.5,17.0,12.6,0.00,39687.74,43849.96,3,24,48,23.3,1013.8
2025-09-23,26.8,15.4,14.0,1.70,32301.50,43648.52,61,76,67,20.1,1015.3
2025-09-24,21.0,14.3,13.7,0.40,18903.09,43447.74,51,100,71,17.2,1016.6
2025-09-25,17.0,12.8,13.8,3.10,16182.29,43246.25,55,96,83,13.9,1019.9
2025-09-26,18.1,12.0,14.0,0.20,13993.75,43043.89,51,94,82,13.7,1024.6
2025-09-27,18.6,11.1,10.2,0.20,35566.32,42840.77,51,57,74,14.3,1024.4
2025-09-28,18.0,11.1,9.6,0.20,25800.49,42637.02,51,86,78,14.0,1019.5
2025-09-29,16.5,9.1,10.9,0.70,38853.96,42432.78,53,34,67,12.2,1019.0
2025-09-30,14.9,6.5,6.6,0.20,38645.60,42228.16,51,25,71,10.7,1022.8
2025-10-01,13.1,6.2,13.1,3.50,36585.73,42023.29,61,36,79,9.4,1024.2
2025-10-02,12.3,5.7,16.6,0.00,36110.32,41818.30,3,38,61,8.7,1024.9
2025-10-03,12.9,4.6,18.3,0.00,36469.33,41613.31,3,53,59,8.2,1021.6
2025-10-04,13.8,3.0,11.6,0.00,37807.36,41408.46,3,24,66,8.7,1014.0
2025-10-05,13.1,8.1,13.6,2.80,1236.84,41203.87,55,100,81,10.6,1013.0
2025-10-06,14.1,7.3,16.7,0.20,29539.08,40999.66,51,65,77,10.7,1016.8
2025-10-07,16.4,7.8,15.6,0.30,36309.54,40795.98,51,29,77,11.9,1019.3
2025-10-08,17.9,7.2,10.6,0.00,36967.70,40592.96,2,16,71,12.1,1019.7
2025-10-09,17.0,7.7,11.8,0.30,17718.23,40390.72,51,68,81,12.7,1019.6
2025-10-10,16.1,10.4,23.4,0.00,11399.26,40189.41,3,74,77,13.2,1024.8
2025-10-11,17.7,12.2,20.0,0.00,28827.38,39989.16,3,82,70,14.4,1026.7
2025-10-12,17.5,10.0,13.7,0.00,36135.41,39790.12,3,15,71,13.0,1025.1
2025-10-13,17.4,8.6,13.9,0.00,33605.82,39592.42,3,43,68,12.8,1022.3
2025-10-14,14.9,4.4,10.0,0.20,31655.09,39395.99,51,85,69,9.8,1023.0
2025-10-15,15.4,8.1,5.1,0.00,28167.46,39199.27,3,58,69,11.3,1024.0
2025-10-16,16.8,8.6,7.2,0.00,27849.44,39002.11,3,58,65,11.9,1023.6
2025-10-17,15.6,5.5,4.7,0.00,23429.87,38804.63,3,68,77,10.3,1021.9
2025-10-18,14.4,6.4,18.5,0.10,34026.36,38607.01,51,17,63,10.7,1022.5
2025-10-19,13.0,2.5,9.8,0.00,33786.73,38409.38,3,34,61,7.2,1023.9
2025-10-20,13.1,0.0,12.0,0.00,32768.20,38211.90,3,56,63,6.8,1017.3
2025-10-21,11.9,6.7,9.8,1.50,14640.22,38014.75,53,99,72,8.8,1011.1
2025-10-22,16.9,7.3,9.1,0.10,26365.82,37818.07,51,77,68,12.1,1008.3
2025-10-23,21.4,11.5,19.3,5.60,30603.54,37622.03,61,75,77,15.7,1001.2
2025-10-24,13.9,7.5,27.0,14.40,21647.56,37426.80,63,56,72,10.8,1002.3
2025-10-25,13.4,3.5,15.3,0.70,28947.58,37232.55,51,52,82,8.7,1009.5
2025-10-26,12.7,5.4,12.8,0.00,23472.41,37039.47,3,76,83,9.2,1006.2
2025-10-27,12.0,5.9,17.5,0.40,16843.30,36847.73,51,75,71,8.9,1006.4
2025-10-28,11.9,7.1,21.4,1.60,29774.27,36657.50,61,65,72,9.7,1011.9
2025-10-29,16.9,8.0,13.4,0.00,32342.09,36468.98,3,38,70,12.2,1015.3
2025-10-30,19.2,10.9,26.0,0.00,28532.44,36282.37,3,72,66,14.8,1012.5
2025-10-31,15.0,6.4,5.2,0.00,14400.00,36097.86,3,56,74,11.1,1019.8
2025-11-01,18.9,8.3,10.9,0.00,32028.21,35915.65,3,35,76,12.9,1020.0
2025-11-02,20.0,8.0,13.1,0.20,30553.43,35735.95,51,97,82,13.6,1015.1
2025-11-03,13.9,8.9,25.2,3.10,10243.60,35558.70,55,72,80,11.2,1016.8
2025-11-04,13.5,5.4,15.8,0.00,31450.30,35382.26,0,1,76,8.6,1026.8
2025-11-05,13.1,2.1,5.6,0.00,30689.75,35206.42,3,35,85,6.8,1027.0
2025-11-06,13.1,1.6,7.2,0.00,29256.70,35031.38,3,32,86,6.5,1021.8
2025-11-07,13.4,1.8,7.2,0.00,29918.26,34857.31,3,27,84,6.8,1019.2
2025-11-08,10.8,6.0,6.7,2.80,7500.85,34684.41,55,96,91,8.4,1016.2
2025-11-09,13.6,6.6,8.4,0.00,30501.10,34512.88,3,55,87,9.7,1017.4
2025-11-10,12.5,4.8,7.8,0.00,24005.76,34342.92,3,51,89,7.7,1017.2
2025-11-11,11.5,3.3,6.9,0.00,28405.25,34174.71,3,36,88,6.7,1018.8
2025-11-12,6.2,3.5,6.3,0.00,4748.19,34008.50,3,95,97,4.7,1023.4
2025-11-13,6.8,4.1,7.5,0.10,0.00,33844.45,51,100,94,5.4,1024.0
2025-11-14,7.8,5.7,9.3,0.00,0.00,33682.82,3,100,95,6.5,1020.9
2025-11-15,9.0,6.3,6.2,2.60,0.00,33523.82,63,99,93,7.5,1015.6
2025-11-16,11.9,6.9,10.1,0.50,22110.20,33367.68,51,89,92,8.8,1011.4
2025-11-17,14.5,5.1,24.6,4.10,14344.14,33214.62,53,98,88,10.2,1004.0
2025-11-18,7.3,-0.1,18.6,0.80,25907.12,33064.89,51,40,79,4.4,1017.7
2025-11-19,5.2,-1.4,9.0,0.00,5005.84,32918.73,3,73,89,1.9,1016.5
2025-11-20,6.7,2.2,10.5,1.90,397.54,32776.39,55,99,92,4.1,1011.0
2025-11-21,4.7,1.5,17.5,21.90,0.00,32638.11,73,100,93,3.1,1012.2
2025-11-22,4.5,0.7,16.0,5.80,3991.43,32504.14,73,100,90,2.1,1018.7
2025-11-23,0.8,-1.7,11.2,0.80,0.00,32374.53,71,94,91,-0.1,1017.2
2025-11-24,3.5,-2.5,16.2,4.40,4962.64,32247.82,55,91,88,0.6,1011.8
2025-11-25,8.0,3.8,12.8,18.80,0.00,32123.87,63,100,96,6.4,1002.6
2025-11-26,4.7,1.1,23.7,8.30,4920.63,32002.83,55,80,87,3.3,1007.8
2025-11-27,5.8,-0.6,16.3,0.00,23974.40,31884.87,3,44,80,1.8,1020.9
2025-11-28,4.0,-2.0,9.0,0.00,25375.70,31770.17,3,58,85,0.7,1021.8
2025-11-29,4.8,0.1,7.5,0.10,14792.46,31658.91,71,93,85,2.0,1016.7
2025-11-30,5.1,-0.1,8.8,0.00,18580.79,31551.24,3,64,90,1.8,1015.3
2025-12-01,3.5,-0.9,8.3,0.00,10225.03,31447.35,3,96,94,1.0,1021.1
2025-12-02,2.7,0.3,8.8,0.00,0.00,31347.42,3,100,96,1.7,1022.4
2025-12-03,6.9,2.8,10.7,0.00,1527.84,31251.62,3,97,94,5.0,1019.4
2025-12-04,8.1,5.4,12.9,0.10,0.00,31160.14,51,100,92,6.8,1015.0
2025-12-05,9.5,7.0,13.7,3.20,459.31,31073.15,53,100,91,7.9,1011.7
2025-12-06,9.2,6.4,9.4,0.30,17541.56,30990.84,51,84,90,7.7,1015.5
2025-12-07,9.8,2.9,8.6,2.10,4192.33,30913.39,53,71,93,6.8,1017.3
2025-12-08,6.8,2.5,6.6,0.10,2180.70,30840.98,51,100,97,4.9,1022.4
2025-12-09,6.4,4.1,9.3,0.00,4388.03,30773.78,3,100,97,5.4,1023.7
2025-12-10,7.7,4.2,5.4,0.00,722.97,30711.98,3,96,96,5.5,1022.6
2025-12-11,7.1,3.5,9.3,0.00,2925.19,30655.76,3,100,95,5.2,1024.9
2025-12-12,7.3,4.0,7.5,0.00,13957.42,30605.29,3,89,95,5.2,1026.0
2025-12-13,4.0,2.6,6.3,0.00,0.00,30560.63,3,100,96,3.2,1029.9
2025-12-14,3.8,2.2,8.1,0.00,0.00,30521.25,3,100,91,2.8,1030.1
2025-12-15,2.3,0.9,8.6,0.00,0.00,30487.01,3,100,93,1.5,1029.2
2025-12-16,2.3,0.6,9.1,0.00,0.00,30457.94,3,100,93,1.2,1026.8
2025-12-17,3.0,0.2,6.6,0.00,0.00,30434.05,3,100,96,1.4,1025.8
2025-12-18,4.6,0.9,5.4,0.10,18.20,30415.35,51,100,98,3.3,1029.0
2025-12-19,6.8,4.2,6.8,0.00,0.00,30401.85,3,99,96,5.5,1027.1
2025-12-20,7.1,4.8,4.6,0.00,2321.91,30393.54,3,100,93,5.7,1022.4
2025-12-21,5.4,3.9,4.9,0.10,0.00,30390.44,51,100,95,4.6,1021.3
2025-12-22,4.8,3.2,7.9,0.30,0.00,30392.53,51,100,94,3.8,1021.3
2025-12-23,4.6,3.2,10.4,1.00,0.00,30399.81,51,100,93,3.8,1019.5
2025-12-24,4.5,2.1,17.4,1.90,10530.29,30412.27,51,99,79,3.2,1022.2
2025-12-25,4.0,1.3,13.1,0.70,34.74,30429.89,71,91,79,2.4,1030.9
2025-12-26,5.7,-1.4,9.9,0.00,22922.04,30452.67,3,24,86,1.4,1029.8
2025-12-27,3.5,-2.5,22.5,0.00,20170.47,30480.59,3,36,81,0.1,1025.7
2025-12-28,3.4,-0.4,22.8,0.00,26005.53,30513.61,2,22,69,1.6,1021.5
2025-12-29,3.8,-1.9,19.8,0.00,26049.54,30551.71,3,11,71,-0.0,1017.4
2025-12-30,1.4,-2.0,19.7,1.50,23037.34,30594.88,73,45,66,0.1,1015.9
2025-12-31,0.3,-3.5,22.6,1.70,24791.20,30643.07,73,52,66,-1.8,1017.6
2026-01-01,2.0,-0.9,16.9,0.80,15682.92,30696.26,71,89,83,0.5,1012.2
2026-01-02,2.6,-2.5,16.9,0.10,0.00,30754.52,51,100,83,0.2,1003.5
2026-01-03,3.3,-2.4,14.8,0.70,23764.22,30818.48,71,57,77,0.1,1006.8
2026-01-04,1.5,-4.7,11.5,1.60,22437.49,30888.11,73,90,77,-1.5,1013.1
2026-01-05,-0.8,-6.5,9.2,5.00,0.00,30963.24,73,98,79,-3.2,1014.7
2026-01-06,-1.7,-3.7,14.1,9.80,6732.00,31043.66,75,99,88,-2.5,1013.2
2026-01-07,-2.0,-5.3,10.1,3.70,0.00,31129.17,75,100,89,-3.0,1013.0
2026-01-08,-4.2,-8.1,20.2,0.00,26818.05,31219.59,3,31,81,-6.2,1009.9
2026-01-09,-4.9,-13.4,11.9,1.90,0.00,31314.73,73,73,87,-8.3,1006.8
2026-01-10,-3.0,-7.1,8.8,0.30,1525.88,31414.38,71,100,91,-5.0,1004.4
2026-01-11,-2.8,-8.8,22.4,0.00,27159.33,31518.37,3,49,76,-5.4,1016.6
2026-01-12,-4.2,-8.2,21.0,0.00,21347.66,31626.49,3,49,72,-6.4,1021.6
2026-01-13,-5.2,-7.4,7.3,3.50,5316.45,31738.56,73,92,88,-6.0,1021.0
2026-01-14,-3.7,-6.8,8.0,0.00,0.00,31854.39,3,97,93,-5.1,1023.5
2026-01-15,-1.6,-5.6,7.2,0.30,0.00,31973.79,51,97,97,-2.9,1023.3
2026-01-16,1.4,-1.6,8.4,0.60,0.00,32096.59,51,100,96,0.4,1025.6
2026-01-17,1.4,-6.1,10.2,0.40,7588.13,32222.60,51,82,93,-0.1,1031.2
2026-01-18,-0.5,-8.2,5.6,0.00,28103.11,32351.63,3,65,87,-5.2,1035.6
2026-01-19,-4.3,-7.7,8.2,0.00,0.00,32483.52,3,100,93,-5.9,1038.7
2026-01-20,-5.4,-10.0,7.0,0.00,9624.73,32618.10,3,100,93,-8.2,1035.0
2026-01-21,-3.7,-11.8,5.4,0.00,26685.69,32755.17,3,94,90,-7.7,1020.0
2026-01-22,0.1,-7.6,11.9,0.20,417.56,32894.84,71,96,92,-3.0,1006.6
2026-01-23,1.5,-3.0,6.5,1.50,10370.04,33038.57,71,94,92,-0.2,1005.8
2026-01-24,2.8,-0.6,6.1,1.10,18500.76,33186.44,53,96,97,1.0,1007.5
2026-01-25,3.2,0.1,15.3,1.80,1394.20,33338.20,53,98,96,2.0,1005.8
2026-01-26,5.1,1.9,11.5,0.70,0.00,33493.60,51,97,98,3.3,1001.4
2026-01-27,7.3,-1.2,12.2,0.00,28967.45,33652.38,3,39,92,2.0,1005.0
2026-01-28,4.8,-0.2,10.5,2.00,1225.31,33814.31,53,96,93,1.9,999.1
2026-01-29,4.4,2.4,11.7,7.90,0.00,33979.15,53,100,97,3.2,997.0
2026-01-30,4.0,1.6,9.8,5.00,0.00,34146.68,51,100,96,2.6,1002.1
2026-01-31,3.0,0.6,6.3,4.50,0.00,34316.65,71,100,97,1.8,1007.3
2026-02-01,1.3,-0.4,6.3,1.60,0.00,34488.86,73,100,92,0.4,1013.0
2026-02-02,1.2,-1.0,10.0,1.60,0.00,34663.07,73,97,92,0.1,1012.8
2026-02-03,0.6,-2.7,13.5,11.10,0.00,34839.10,75,93,90,-1.3,1014.1
2026-02-04,3.2,-0.1,10.9,4.20,0.00,35016.71,53,100,98,1.7,1007.8
2026-02-05,8.6,2.3,11.0,0.90,12107.82,35195.73,51,88,92,5.1,998.0
2026-02-06,9.3,2.8,9.8,1.60,16443.91,35375.95,53,98,94,5.9,996.7
2026-02-07,8.6,2.7,14.8,0.00,20044.87,35557.16,3,91,88,5.2,1004.0
2026-02-08,9.4,1.1,9.6,0.00,25902.70,35739.21,3,54,88,4.4,1008.0
2026-02-09,7.5,2.2,11.0,0.00,18000.00,35921.88,3,92,88,4.4,1011.7
2026-02-10,3.7,0.9,16.6,0.20,6153.44,36105.00,71,99,83,2.2,1009.3
2026-02-11,6.7,0.3,13.1,0.90,0.00,36288.66,51,97,91,3.7,997.9
2026-02-12,12.6,2.5,9.7,6.60,25532.47,36474.57,63,80,90,7.4,989.0
2026-02-13,12.1,3.5,18.7,1.20,32837.71,36662.88,55,56,77,8.3,993.2
2026-02-14,12.6,2.3,10.2,0.00,21600.00,36853.38,3,88,81,6.6,1000.6
2026-02-15,6.1,-2.8,21.6,0.90,1618.12,37045.88,71,80,78,2.2,1007.3
2026-02-16,-0.6,-5.8,10.8,1.30,4886.86,37240.17,73,85,79,-2.8,1006.5
2026-02-17,3.6,-1.3,16.3,0.00,5905.53,37436.07,3,79,87,0.6,1004.6
2026-02-18,6.5,-0.2,20.5,0.00,33873.43,37633.39,3,20,75,2.5,1012.4
2026-02-19,1.6,-1.2,15.1,6.60,0.00,37831.96,73,94,90,0.7,1010.6
2026-02-20,4.0,1.3,18.9,0.30,0.00,38031.59,51,100,71,2.5,1015.9
2026-02-21,6.2,0.1,10.1,0.30,12408.44,38232.10,51,86,75,2.2,1024.0
2026-02-22,6.4,-0.6,9.3,0.60,13911.97,38433.34,51,68,93,3.6,1023.5
2026-02-23,13.6,5.1,21.9,2.90,23453.80,38635.11,53,85,84,8.8,1015.7
2026-02-24,11.1,4.6,23.0,0.00,34086.43,38837.27,3,34,70,8.4,1015.9
2026-02-25,10.7,2.0,18.4,0.00,35357.43,39039.66,3,26,73,6.1,1024.1
2026-02-26,7.6,-0.6,8.5,0.00,35569.50,39242.11,3,27,72,3.2,1030.6
2026-02-27,10.2,-0.6,6.4,0.00,35692.06,39444.46,3,16,73,4.2,1028.3
2026-02-28,11.4,-0.1,7.5,0.00,35787.01,39646.57,3,11,74,5.1,1026.7
2026-03-01,12.1,0.2,4.5,0.00,35881.25,39848.27,3,15,71,5.9,1026.4
2026-03-02,12.9,2.6,5.1,0.00,29099.48,40049.42,3,88,73,7.2,1026.1
2026-03-03,13.6,2.5,5.1,0.00,36000.00,40250.11,3,24,74,8.0,1028.3
